bundle_measure_abr,bundle_abr,measure_abr,bundle_measure,measure,bundle,model,importance
b37_V11,b37,V11,Superior_Longitudinal_Fasciculus3_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Superior_Longitudinal_Fasciculus3_R,mlp,0
b35_V16,b35,V16,Superior_Longitudinal_Fasciculus2_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Superior_Longitudinal_Fasciculus2_R,mlp,0
b11_V25,b11,V25,Cingulum_Rarolfactory_L : rd,rd,Cingulum_Rarolfactory_L,mlp,0
b16_V14,b16,V14,Corticospinal_Tract_L : AreaOfEndRegion1,AreaOfEndRegion1,Corticospinal_Tract_L,mlp,0
b19_V13,b19,V13,Fornix_R : Irregularity,Irregularity,Fornix_R,mlp,0
b23_V19,b23,V19,Inferior_Fronto_Occipital_Fasciculus_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Inferior_Fronto_Occipital_Fasciculus_R,mlp,0
b19_V10,b19,V10,Fornix_R : TotalSurfaceArea,TotalSurfaceArea,Fornix_R,mlp,0
b9_V21,b9,V21,Cingulum_Parahippocampal_Parietal_L : nqa,nqa,Cingulum_Parahippocampal_Parietal_L,mlp,0
b42_V14,b42,V14,Thalamic_Radiation_Posterior_L : AreaOfEndRegion1,AreaOfEndRegion1,Thalamic_Radiation_Posterior_L,mlp,0
b18_V10,b18,V10,Fornix_L : TotalSurfaceArea,TotalSurfaceArea,Fornix_L,mlp,0
b35_V29,b35,V29,Superior_Longitudinal_Fasciculus2_R : nrdi02L,nrdi02L,Superior_Longitudinal_Fasciculus2_R,mlp,0
b28_V6,b28,V6,Optic_Radiation_L : Diameter,Diameter,Optic_Radiation_L,mlp,0
b32_V6,b32,V6,Superior_Longitudinal_Fasciculus1_L : Diameter,Diameter,Superior_Longitudinal_Fasciculus1_L,mlp,0
b45_V28,b45,V28,Thalamic_Radiation_Superior_R : rdi,rdi,Thalamic_Radiation_Superior_R,mlp,0
b37_V15,b37,V15,Superior_Longitudinal_Fasciculus3_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Superior_Longitudinal_Fasciculus3_R,mlp,0
b39_V11,b39,V11,Thalamic_Radiation_Anterior_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Thalamic_Radiation_Anterior_R,mlp,0
b34_V8,b34,V8,Superior_Longitudinal_Fasciculus2_L : TrunkVolume,TrunkVolume,Superior_Longitudinal_Fasciculus2_L,mlp,0
b29_V13,b29,V13,Optic_Radiation_R : Irregularity,Irregularity,Optic_Radiation_R,mlp,0
b11_V12,b11,V12,Cingulum_Rarolfactory_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Cingulum_Rarolfactory_L,mlp,0
b37_V27,b37,V27,Superior_Longitudinal_Fasciculus3_R : iso,iso,Superior_Longitudinal_Fasciculus3_R,mlp,0
b41_V12,b41,V12,Thalamic_Radiation_Inferior_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Thalamic_Radiation_Inferior_R,mlp,0
b8_V15,b8,V15,Cingulum_Parahippocampal_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Cingulum_Parahippocampal_R,mlp,0
b10_V17,b10,V17,Cingulum_Parahippocampal_Parietal_R : AreaOfEndRegion2,AreaOfEndRegion2,Cingulum_Parahippocampal_Parietal_R,mlp,0
b44_V22,b44,V22,Thalamic_Radiation_Superior_L : dti_fa,dti_fa,Thalamic_Radiation_Superior_L,mlp,0
b44_V19,b44,V19,Thalamic_Radiation_Superior_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Thalamic_Radiation_Superior_L,mlp,8.95358
b33_V17,b33,V17,Superior_Longitudinal_Fasciculus1_R : AreaOfEndRegion2,AreaOfEndRegion2,Superior_Longitudinal_Fasciculus1_R,mlp,0
b11_V13,b11,V13,Cingulum_Rarolfactory_L : Irregularity,Irregularity,Cingulum_Rarolfactory_L,mlp,0
b44_V4,b44,V4,Thalamic_Radiation_Superior_L : Curl,Curl,Thalamic_Radiation_Superior_L,mlp,0
b6_V19,b6,V19,Cingulum_Frontal_Parietal_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Cingulum_Frontal_Parietal_R,mlp,0
b31_V31,b31,V31,Parietal_Aslant_Tract_R : nrdi06L,nrdi06L,Parietal_Aslant_Tract_R,mlp,0
b6_V29,b6,V29,Cingulum_Frontal_Parietal_R : nrdi02L,nrdi02L,Cingulum_Frontal_Parietal_R,mlp,0
b49_V8,b49,V8,Vertical_Occipital_Fasciculus_R : TrunkVolume,TrunkVolume,Vertical_Occipital_Fasciculus_R,mlp,0
b42_V29,b42,V29,Thalamic_Radiation_Posterior_L : nrdi02L,nrdi02L,Thalamic_Radiation_Posterior_L,mlp,0
b43_V8,b43,V8,Thalamic_Radiation_Posterior_R : TrunkVolume,TrunkVolume,Thalamic_Radiation_Posterior_R,mlp,0
b47_V31,b47,V31,Uncinate_Fasciculus_R : nrdi06L,nrdi06L,Uncinate_Fasciculus_R,mlp,0
b29_V7,b29,V7,Optic_Radiation_R : Volume,Volume,Optic_Radiation_R,mlp,0
b20_V5,b20,V5,Frontal_Aslant_Tract_L : Elongation,Elongation,Frontal_Aslant_Tract_L,mlp,0
b18_V11,b18,V11,Fornix_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Fornix_L,mlp,0
b1_V16,b1,V16,Arcuate_Fasciculus_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Arcuate_Fasciculus_L,mlp,7.42492
b24_V26,b24,V26,Inferior_Longitudinal_Fasciculus_L : gfa,gfa,Inferior_Longitudinal_Fasciculus_L,mlp,0
b30_V9,b30,V9,Parietal_Aslant_Tract_L : BranchVolume,BranchVolume,Parietal_Aslant_Tract_L,mlp,0
b41_V19,b41,V19,Thalamic_Radiation_Inferior_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Thalamic_Radiation_Inferior_R,mlp,0
b23_V10,b23,V10,Inferior_Fronto_Occipital_Fasciculus_R : TotalSurfaceArea,TotalSurfaceArea,Inferior_Fronto_Occipital_Fasciculus_R,mlp,0
b47_V10,b47,V10,Uncinate_Fasciculus_R : TotalSurfaceArea,TotalSurfaceArea,Uncinate_Fasciculus_R,mlp,0
b26_V26,b26,V26,Middle_Longitudinal_Fasciculus_L : gfa,gfa,Middle_Longitudinal_Fasciculus_L,mlp,0
b49_V1,b49,V1,Vertical_Occipital_Fasciculus_R : NumberOfTracts,NumberOfTracts,Vertical_Occipital_Fasciculus_R,mlp,0
b49_V17,b49,V17,Vertical_Occipital_Fasciculus_R : AreaOfEndRegion2,AreaOfEndRegion2,Vertical_Occipital_Fasciculus_R,mlp,0
b46_V18,b46,V18,Uncinate_Fasciculus_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Uncinate_Fasciculus_L,mlp,0
b33_V7,b33,V7,Superior_Longitudinal_Fasciculus1_R : Volume,Volume,Superior_Longitudinal_Fasciculus1_R,mlp,0
b5_V15,b5,V15,Cingulum_Frontal_Parietal_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Cingulum_Frontal_Parietal_L,mlp,0
b1_V5,b1,V5,Arcuate_Fasciculus_L : Elongation,Elongation,Arcuate_Fasciculus_L,mlp,0
b29_V6,b29,V6,Optic_Radiation_R : Diameter,Diameter,Optic_Radiation_R,mlp,0
b35_V6,b35,V6,Superior_Longitudinal_Fasciculus2_R : Diameter,Diameter,Superior_Longitudinal_Fasciculus2_R,mlp,16.3785
b10_V4,b10,V4,Cingulum_Parahippocampal_Parietal_R : Curl,Curl,Cingulum_Parahippocampal_Parietal_R,mlp,18.78068
b49_V19,b49,V19,Vertical_Occipital_Fasciculus_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Vertical_Occipital_Fasciculus_R,mlp,0
b2_V24,b2,V24,Arcuate_Fasciculus_R : ad,ad,Arcuate_Fasciculus_R,mlp,0
b28_V9,b28,V9,Optic_Radiation_L : BranchVolume,BranchVolume,Optic_Radiation_L,mlp,0
b42_V12,b42,V12,Thalamic_Radiation_Posterior_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Thalamic_Radiation_Posterior_L,mlp,0
b43_V11,b43,V11,Thalamic_Radiation_Posterior_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Thalamic_Radiation_Posterior_R,mlp,0
b28_V31,b28,V31,Optic_Radiation_L : nrdi06L,nrdi06L,Optic_Radiation_L,mlp,0
b18_V17,b18,V17,Fornix_L : AreaOfEndRegion2,AreaOfEndRegion2,Fornix_L,mlp,0
b10_V23,b10,V23,Cingulum_Parahippocampal_Parietal_R : md,md,Cingulum_Parahippocampal_Parietal_R,mlp,0
b32_V3,b32,V3,Superior_Longitudinal_Fasciculus1_L : Span,Span,Superior_Longitudinal_Fasciculus1_L,mlp,0
b12_V26,b12,V26,Cingulum_Rarolfactory_R : gfa,gfa,Cingulum_Rarolfactory_R,mlp,0
b5_V12,b5,V12,Cingulum_Frontal_Parietal_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Cingulum_Frontal_Parietal_L,mlp,3.05732
b43_V16,b43,V16,Thalamic_Radiation_Posterior_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Thalamic_Radiation_Posterior_R,mlp,0
b5_V20,b5,V20,Cingulum_Frontal_Parietal_L : qa,qa,Cingulum_Frontal_Parietal_L,mlp,0
b10_V10,b10,V10,Cingulum_Parahippocampal_Parietal_R : TotalSurfaceArea,TotalSurfaceArea,Cingulum_Parahippocampal_Parietal_R,mlp,0
b21_V11,b21,V11,Frontal_Aslant_Tract_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Frontal_Aslant_Tract_R,mlp,0
b34_V21,b34,V21,Superior_Longitudinal_Fasciculus2_L : nqa,nqa,Superior_Longitudinal_Fasciculus2_L,mlp,0
b42_V4,b42,V4,Thalamic_Radiation_Posterior_L : Curl,Curl,Thalamic_Radiation_Posterior_L,mlp,0
b11_V7,b11,V7,Cingulum_Rarolfactory_L : Volume,Volume,Cingulum_Rarolfactory_L,mlp,0
b41_V6,b41,V6,Thalamic_Radiation_Inferior_R : Diameter,Diameter,Thalamic_Radiation_Inferior_R,mlp,0
b48_V6,b48,V6,Vertical_Occipital_Fasciculus_L : Diameter,Diameter,Vertical_Occipital_Fasciculus_L,mlp,0
b47_V15,b47,V15,Uncinate_Fasciculus_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Uncinate_Fasciculus_R,mlp,0
b45_V10,b45,V10,Thalamic_Radiation_Superior_R : TotalSurfaceArea,TotalSurfaceArea,Thalamic_Radiation_Superior_R,mlp,0
b4_V21,b4,V21,Cingulum_Frontal_Parahippocampal_R : nqa,nqa,Cingulum_Frontal_Parahippocampal_R,mlp,0
b36_V20,b36,V20,Superior_Longitudinal_Fasciculus3_L : qa,qa,Superior_Longitudinal_Fasciculus3_L,mlp,0
b36_V4,b36,V4,Superior_Longitudinal_Fasciculus3_L : Curl,Curl,Superior_Longitudinal_Fasciculus3_L,mlp,0
b24_V12,b24,V12,Inferior_Longitudinal_Fasciculus_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Inferior_Longitudinal_Fasciculus_L,mlp,0
b4_V18,b4,V18,Cingulum_Frontal_Parahippocampal_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Cingulum_Frontal_Parahippocampal_R,mlp,0
b39_V12,b39,V12,Thalamic_Radiation_Anterior_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Thalamic_Radiation_Anterior_R,mlp,0
b48_V23,b48,V23,Vertical_Occipital_Fasciculus_L : md,md,Vertical_Occipital_Fasciculus_L,mlp,0
b32_V18,b32,V18,Superior_Longitudinal_Fasciculus1_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Superior_Longitudinal_Fasciculus1_L,mlp,0
b38_V28,b38,V28,Thalamic_Radiation_Anterior_L : rdi,rdi,Thalamic_Radiation_Anterior_L,mlp,0
b12_V4,b12,V4,Cingulum_Rarolfactory_R : Curl,Curl,Cingulum_Rarolfactory_R,mlp,0
b11_V22,b11,V22,Cingulum_Rarolfactory_L : dti_fa,dti_fa,Cingulum_Rarolfactory_L,mlp,0
b6_V22,b6,V22,Cingulum_Frontal_Parietal_R : dti_fa,dti_fa,Cingulum_Frontal_Parietal_R,mlp,0
b41_V24,b41,V24,Thalamic_Radiation_Inferior_R : ad,ad,Thalamic_Radiation_Inferior_R,mlp,0
b5_V13,b5,V13,Cingulum_Frontal_Parietal_L : Irregularity,Irregularity,Cingulum_Frontal_Parietal_L,mlp,0
b8_V16,b8,V16,Cingulum_Parahippocampal_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Cingulum_Parahippocampal_R,mlp,10.70062
b2_V4,b2,V4,Arcuate_Fasciculus_R : Curl,Curl,Arcuate_Fasciculus_R,mlp,0
b38_V13,b38,V13,Thalamic_Radiation_Anterior_L : Irregularity,Irregularity,Thalamic_Radiation_Anterior_L,mlp,0
b25_V7,b25,V7,Inferior_Longitudinal_Fasciculus_R : Volume,Volume,Inferior_Longitudinal_Fasciculus_R,mlp,0
b11_V11,b11,V11,Cingulum_Rarolfactory_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Cingulum_Rarolfactory_L,mlp,0
b39_V6,b39,V6,Thalamic_Radiation_Anterior_R : Diameter,Diameter,Thalamic_Radiation_Anterior_R,mlp,0
b42_V25,b42,V25,Thalamic_Radiation_Posterior_L : rd,rd,Thalamic_Radiation_Posterior_L,mlp,0
b26_V11,b26,V11,Middle_Longitudinal_Fasciculus_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Middle_Longitudinal_Fasciculus_L,mlp,6.33302
b16_V10,b16,V10,Corticospinal_Tract_L : TotalSurfaceArea,TotalSurfaceArea,Corticospinal_Tract_L,mlp,9.17196
b28_V16,b28,V16,Optic_Radiation_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Optic_Radiation_L,mlp,0
b30_V1,b30,V1,Parietal_Aslant_Tract_L : NumberOfTracts,NumberOfTracts,Parietal_Aslant_Tract_L,mlp,0
b14_V26,b14,V26,Corpus_Callosum_Forceps_Major : gfa,gfa,Corpus_Callosum_Forceps_Major,mlp,0
b10_V29,b10,V29,Cingulum_Parahippocampal_Parietal_R : nrdi02L,nrdi02L,Cingulum_Parahippocampal_Parietal_R,mlp,0
b48_V2,b48,V2,Vertical_Occipital_Fasciculus_L : MeanLength,MeanLength,Vertical_Occipital_Fasciculus_L,mlp,2.40218
b46_V2,b46,V2,Uncinate_Fasciculus_L : MeanLength,MeanLength,Uncinate_Fasciculus_L,mlp,0
b12_V16,b12,V16,Cingulum_Rarolfactory_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Cingulum_Rarolfactory_R,mlp,0
b3_V27,b3,V27,Cingulum_Frontal_Parahippocampal_L : iso,iso,Cingulum_Frontal_Parahippocampal_L,mlp,0
b28_V13,b28,V13,Optic_Radiation_L : Irregularity,Irregularity,Optic_Radiation_L,mlp,0
b37_V24,b37,V24,Superior_Longitudinal_Fasciculus3_R : ad,ad,Superior_Longitudinal_Fasciculus3_R,mlp,5.67788
b29_V14,b29,V14,Optic_Radiation_R : AreaOfEndRegion1,AreaOfEndRegion1,Optic_Radiation_R,mlp,0
b24_V29,b24,V29,Inferior_Longitudinal_Fasciculus_L : nrdi02L,nrdi02L,Inferior_Longitudinal_Fasciculus_L,mlp,0
b31_V13,b31,V13,Parietal_Aslant_Tract_R : Irregularity,Irregularity,Parietal_Aslant_Tract_R,mlp,0
b35_V9,b35,V9,Superior_Longitudinal_Fasciculus2_R : BranchVolume,BranchVolume,Superior_Longitudinal_Fasciculus2_R,mlp,7.86168
b46_V27,b46,V27,Uncinate_Fasciculus_L : iso,iso,Uncinate_Fasciculus_L,mlp,0
b37_V7,b37,V7,Superior_Longitudinal_Fasciculus3_R : Volume,Volume,Superior_Longitudinal_Fasciculus3_R,mlp,0
b18_V24,b18,V24,Fornix_L : ad,ad,Fornix_L,mlp,4.14922
b29_V27,b29,V27,Optic_Radiation_R : iso,iso,Optic_Radiation_R,mlp,0
b21_V10,b21,V10,Frontal_Aslant_Tract_R : TotalSurfaceArea,TotalSurfaceArea,Frontal_Aslant_Tract_R,mlp,0
b40_V20,b40,V20,Thalamic_Radiation_Inferior_L : qa,qa,Thalamic_Radiation_Inferior_L,mlp,0
b39_V18,b39,V18,Thalamic_Radiation_Anterior_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Thalamic_Radiation_Anterior_R,mlp,0
b29_V19,b29,V19,Optic_Radiation_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Optic_Radiation_R,mlp,0
b7_V14,b7,V14,Cingulum_Parahippocampal_L : AreaOfEndRegion1,AreaOfEndRegion1,Cingulum_Parahippocampal_L,mlp,0
b11_V19,b11,V19,Cingulum_Rarolfactory_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Cingulum_Rarolfactory_L,mlp,0
b15_V16,b15,V16,Corpus_Callosum_Forceps_Minor : IrregularityofEndRegion1,IrregularityofEndRegion1,Corpus_Callosum_Forceps_Minor,mlp,0
b40_V19,b40,V19,Thalamic_Radiation_Inferior_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Thalamic_Radiation_Inferior_L,mlp,0
b33_V31,b33,V31,Superior_Longitudinal_Fasciculus1_R : nrdi06L,nrdi06L,Superior_Longitudinal_Fasciculus1_R,mlp,0
b11_V26,b11,V26,Cingulum_Rarolfactory_L : gfa,gfa,Cingulum_Rarolfactory_L,mlp,0
b39_V20,b39,V20,Thalamic_Radiation_Anterior_R : qa,qa,Thalamic_Radiation_Anterior_R,mlp,0
b17_V23,b17,V23,Corticospinal_Tract_R : md,md,Corticospinal_Tract_R,mlp,0
b43_V5,b43,V5,Thalamic_Radiation_Posterior_R : Elongation,Elongation,Thalamic_Radiation_Posterior_R,mlp,0
b19_V9,b19,V9,Fornix_R : BranchVolume,BranchVolume,Fornix_R,mlp,0
b31_V23,b31,V23,Parietal_Aslant_Tract_R : md,md,Parietal_Aslant_Tract_R,mlp,0
b41_V26,b41,V26,Thalamic_Radiation_Inferior_R : gfa,gfa,Thalamic_Radiation_Inferior_R,mlp,0
b22_V26,b22,V26,Inferior_Fronto_Occipital_Fasciculus_L : gfa,gfa,Inferior_Fronto_Occipital_Fasciculus_L,mlp,0
b2_V20,b2,V20,Arcuate_Fasciculus_R : qa,qa,Arcuate_Fasciculus_R,mlp,0
b4_V9,b4,V9,Cingulum_Frontal_Parahippocampal_R : BranchVolume,BranchVolume,Cingulum_Frontal_Parahippocampal_R,mlp,0
b21_V29,b21,V29,Frontal_Aslant_Tract_R : nrdi02L,nrdi02L,Frontal_Aslant_Tract_R,mlp,0
b34_V25,b34,V25,Superior_Longitudinal_Fasciculus2_L : rd,rd,Superior_Longitudinal_Fasciculus2_L,mlp,0
b20_V17,b20,V17,Frontal_Aslant_Tract_L : AreaOfEndRegion2,AreaOfEndRegion2,Frontal_Aslant_Tract_L,mlp,0
b39_V7,b39,V7,Thalamic_Radiation_Anterior_R : Volume,Volume,Thalamic_Radiation_Anterior_R,mlp,0
b11_V17,b11,V17,Cingulum_Rarolfactory_L : AreaOfEndRegion2,AreaOfEndRegion2,Cingulum_Rarolfactory_L,mlp,0
b23_V15,b23,V15,Inferior_Fronto_Occipital_Fasciculus_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Inferior_Fronto_Occipital_Fasciculus_R,mlp,0
b24_V24,b24,V24,Inferior_Longitudinal_Fasciculus_L : ad,ad,Inferior_Longitudinal_Fasciculus_L,mlp,0
b49_V13,b49,V13,Vertical_Occipital_Fasciculus_R : Irregularity,Irregularity,Vertical_Occipital_Fasciculus_R,mlp,0
b27_V26,b27,V26,Middle_Longitudinal_Fasciculus_R : gfa,gfa,Middle_Longitudinal_Fasciculus_R,mlp,0
b44_V26,b44,V26,Thalamic_Radiation_Superior_L : gfa,gfa,Thalamic_Radiation_Superior_L,mlp,0
b34_V14,b34,V14,Superior_Longitudinal_Fasciculus2_L : AreaOfEndRegion1,AreaOfEndRegion1,Superior_Longitudinal_Fasciculus2_L,mlp,0
b26_V22,b26,V22,Middle_Longitudinal_Fasciculus_L : dti_fa,dti_fa,Middle_Longitudinal_Fasciculus_L,mlp,0
b25_V22,b25,V22,Inferior_Longitudinal_Fasciculus_R : dti_fa,dti_fa,Inferior_Longitudinal_Fasciculus_R,mlp,0
b25_V10,b25,V10,Inferior_Longitudinal_Fasciculus_R : TotalSurfaceArea,TotalSurfaceArea,Inferior_Longitudinal_Fasciculus_R,mlp,0
b48_V9,b48,V9,Vertical_Occipital_Fasciculus_L : BranchVolume,BranchVolume,Vertical_Occipital_Fasciculus_L,mlp,0
b38_V31,b38,V31,Thalamic_Radiation_Anterior_L : nrdi06L,nrdi06L,Thalamic_Radiation_Anterior_L,mlp,0
b25_V26,b25,V26,Inferior_Longitudinal_Fasciculus_R : gfa,gfa,Inferior_Longitudinal_Fasciculus_R,mlp,0
b13_V8,b13,V8,Corpus_Callosum_Body : TrunkVolume,TrunkVolume,Corpus_Callosum_Body,mlp,0
b48_V26,b48,V26,Vertical_Occipital_Fasciculus_L : gfa,gfa,Vertical_Occipital_Fasciculus_L,mlp,0
b20_V23,b20,V23,Frontal_Aslant_Tract_L : md,md,Frontal_Aslant_Tract_L,mlp,0
b20_V13,b20,V13,Frontal_Aslant_Tract_L : Irregularity,Irregularity,Frontal_Aslant_Tract_L,mlp,17.25202
b35_V8,b35,V8,Superior_Longitudinal_Fasciculus2_R : TrunkVolume,TrunkVolume,Superior_Longitudinal_Fasciculus2_R,mlp,0
b42_V23,b42,V23,Thalamic_Radiation_Posterior_L : md,md,Thalamic_Radiation_Posterior_L,mlp,0
b16_V19,b16,V19,Corticospinal_Tract_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Corticospinal_Tract_L,mlp,0
b1_V26,b1,V26,Arcuate_Fasciculus_L : gfa,gfa,Arcuate_Fasciculus_L,mlp,0
b14_V25,b14,V25,Corpus_Callosum_Forceps_Major : rd,rd,Corpus_Callosum_Forceps_Major,mlp,0
b14_V21,b14,V21,Corpus_Callosum_Forceps_Major : nqa,nqa,Corpus_Callosum_Forceps_Major,mlp,0
b14_V13,b14,V13,Corpus_Callosum_Forceps_Major : Irregularity,Irregularity,Corpus_Callosum_Forceps_Major,mlp,0
b34_V23,b34,V23,Superior_Longitudinal_Fasciculus2_L : md,md,Superior_Longitudinal_Fasciculus2_L,mlp,0
b37_V30,b37,V30,Superior_Longitudinal_Fasciculus3_R : nrdi04L,nrdi04L,Superior_Longitudinal_Fasciculus3_R,mlp,0
b19_V26,b19,V26,Fornix_R : gfa,gfa,Fornix_R,mlp,0
b45_V6,b45,V6,Thalamic_Radiation_Superior_R : Diameter,Diameter,Thalamic_Radiation_Superior_R,mlp,0
b20_V16,b20,V16,Frontal_Aslant_Tract_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Frontal_Aslant_Tract_L,mlp,0
b13_V10,b13,V10,Corpus_Callosum_Body : TotalSurfaceArea,TotalSurfaceArea,Corpus_Callosum_Body,mlp,0
b39_V5,b39,V5,Thalamic_Radiation_Anterior_R : Elongation,Elongation,Thalamic_Radiation_Anterior_R,mlp,0
b42_V13,b42,V13,Thalamic_Radiation_Posterior_L : Irregularity,Irregularity,Thalamic_Radiation_Posterior_L,mlp,0
b9_V3,b9,V3,Cingulum_Parahippocampal_Parietal_L : Span,Span,Cingulum_Parahippocampal_Parietal_L,mlp,0
b44_V12,b44,V12,Thalamic_Radiation_Superior_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Thalamic_Radiation_Superior_L,mlp,0
b2_V9,b2,V9,Arcuate_Fasciculus_R : BranchVolume,BranchVolume,Arcuate_Fasciculus_R,mlp,0
b20_V29,b20,V29,Frontal_Aslant_Tract_L : nrdi02L,nrdi02L,Frontal_Aslant_Tract_L,mlp,0
b18_V7,b18,V7,Fornix_L : Volume,Volume,Fornix_L,mlp,0
b47_V3,b47,V3,Uncinate_Fasciculus_R : Span,Span,Uncinate_Fasciculus_R,mlp,0
b4_V2,b4,V2,Cingulum_Frontal_Parahippocampal_R : MeanLength,MeanLength,Cingulum_Frontal_Parahippocampal_R,mlp,0
b8_V28,b8,V28,Cingulum_Parahippocampal_R : rdi,rdi,Cingulum_Parahippocampal_R,mlp,0
b2_V16,b2,V16,Arcuate_Fasciculus_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Arcuate_Fasciculus_R,mlp,0
b15_V15,b15,V15,Corpus_Callosum_Forceps_Minor : RadiusOfEndRegion1,RadiusOfEndRegion1,Corpus_Callosum_Forceps_Minor,mlp,0
b11_V3,b11,V3,Cingulum_Rarolfactory_L : Span,Span,Cingulum_Rarolfactory_L,mlp,0
b23_V27,b23,V27,Inferior_Fronto_Occipital_Fasciculus_R : iso,iso,Inferior_Fronto_Occipital_Fasciculus_R,mlp,0
b31_V20,b31,V20,Parietal_Aslant_Tract_R : qa,qa,Parietal_Aslant_Tract_R,mlp,0
b33_V18,b33,V18,Superior_Longitudinal_Fasciculus1_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Superior_Longitudinal_Fasciculus1_R,mlp,0
b49_V20,b49,V20,Vertical_Occipital_Fasciculus_R : qa,qa,Vertical_Occipital_Fasciculus_R,mlp,0
b25_V25,b25,V25,Inferior_Longitudinal_Fasciculus_R : rd,rd,Inferior_Longitudinal_Fasciculus_R,mlp,0
b48_V22,b48,V22,Vertical_Occipital_Fasciculus_L : dti_fa,dti_fa,Vertical_Occipital_Fasciculus_L,mlp,0
b8_V24,b8,V24,Cingulum_Parahippocampal_R : ad,ad,Cingulum_Parahippocampal_R,mlp,0
b11_V21,b11,V21,Cingulum_Rarolfactory_L : nqa,nqa,Cingulum_Rarolfactory_L,mlp,0
b19_V18,b19,V18,Fornix_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Fornix_R,mlp,0
b39_V4,b39,V4,Thalamic_Radiation_Anterior_R : Curl,Curl,Thalamic_Radiation_Anterior_R,mlp,0
b25_V5,b25,V5,Inferior_Longitudinal_Fasciculus_R : Elongation,Elongation,Inferior_Longitudinal_Fasciculus_R,mlp,0
b35_V20,b35,V20,Superior_Longitudinal_Fasciculus2_R : qa,qa,Superior_Longitudinal_Fasciculus2_R,mlp,0
b4_V13,b4,V13,Cingulum_Frontal_Parahippocampal_R : Irregularity,Irregularity,Cingulum_Frontal_Parahippocampal_R,mlp,0
b26_V7,b26,V7,Middle_Longitudinal_Fasciculus_L : Volume,Volume,Middle_Longitudinal_Fasciculus_L,mlp,0
b16_V7,b16,V7,Corticospinal_Tract_L : Volume,Volume,Corticospinal_Tract_L,mlp,0
b46_V8,b46,V8,Uncinate_Fasciculus_L : TrunkVolume,TrunkVolume,Uncinate_Fasciculus_L,mlp,0
b29_V1,b29,V1,Optic_Radiation_R : NumberOfTracts,NumberOfTracts,Optic_Radiation_R,mlp,0
b21_V7,b21,V7,Frontal_Aslant_Tract_R : Volume,Volume,Frontal_Aslant_Tract_R,mlp,0
b34_V15,b34,V15,Superior_Longitudinal_Fasciculus2_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Superior_Longitudinal_Fasciculus2_L,mlp,0
b40_V2,b40,V2,Thalamic_Radiation_Inferior_L : MeanLength,MeanLength,Thalamic_Radiation_Inferior_L,mlp,0
b24_V16,b24,V16,Inferior_Longitudinal_Fasciculus_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Inferior_Longitudinal_Fasciculus_L,mlp,5.24112
b39_V1,b39,V1,Thalamic_Radiation_Anterior_R : NumberOfTracts,NumberOfTracts,Thalamic_Radiation_Anterior_R,mlp,0
b38_V22,b38,V22,Thalamic_Radiation_Anterior_L : dti_fa,dti_fa,Thalamic_Radiation_Anterior_L,mlp,0
